Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
CTD-2008P7.1,0.45818321025414604,0.8839930855987175,0.0766650610755979,0.9999999127532694,0.04085060712490586,0.5829646733779664
RP11-791M20.1,0.4579972612028902,0.8841155939145708,0.07665209610495131,0.9999999128118207,0.008078145559200627,0.9135736201811713
SYT9,0.4579446368204149,0.8841502541560603,0.07662008061083629,0.9999999129562807,0.00681235411676858,0.927075115116764
GPSM1,0.4578228648210999,0.884230440255557,0.07660597443658995,0.9999999130198737,-0.04057474337266254,0.5855138134433755
CNNM2_2,0.45772842640500966,0.8842926108595113,0.07659175031631196,0.9999999130839634,-0.059805899595519456,0.42127239578197867
KARS_2,0.45724458213520724,0.8846109084328935,0.07651123978095072,0.999999913446056,-0.0971320584646428,0.19084964844499328
RP3-525N10.2,0.4565055921966881,0.8850963219641627,0.0763869752507862,0.9999999140027195,0.0313085188892384,0.6739487159976998
SYT9_2,0.4564870707545037,0.8851084765941084,0.07638709020721834,0.9999999140022058,0.046223308569568425,0.5343727001452826
MYH11_3,0.455596465318339,0.8856922753242717,0.07621020018188701,0.9999999147900043,-0.028256179456854352,0.7041687468024657
FLJ37786,0.4548216459020953,0.8861991250049583,0.07612443049521454,0.999999915170044,0.08051224299703628,0.27861036991804133
BC041947,0.45417444452053846,0.8866217420408948,0.07600801833207169,0.9999999156838337,0.07796533478675421,0.29414759790917866
INSL4,0.4539990088847681,0.8867361820524841,0.07600765312124805,0.999999915685442,-0.060114585342054494,0.41887522017079504
WDR64,0.4539286459017724,0.8867820670166712,0.07596772384904212,0.9999999158611329,-0.06053248285798106,0.4156426475349739
CCP110_2,0.4529922075085727,0.8873919628699494,0.07581420260113386,0.9999999165340916,-0.09344312419279309,0.20833091983772825
LOC101927379,0.4529321639794168,0.8874310197296769,0.07583051534572646,0.9999999164627762,0.10476523690417129,0.15812264308260743
GTF3C2-AS1,0.4523376408007154,0.8878174229055167,0.07573179772522483,0.9999999168936515,-0.09392141499157905,0.206001571585148
BC040412,0.45231326973506175,0.887833250184516,0.07570288833051801,0.9999999170195186,0.018637481585899524,0.8022646203995081
MGC50722_2,0.4521974839638623,0.8879084314792747,0.07568390416061577,0.9999999171020953,-0.017478120215608108,0.8143349039042089
LOC101929511,0.451828055226487,0.8881481590657914,0.07564541585224491,0.9999999172693224,0.00046411002500625645,0.9950249476333723
CHAD,0.45180643831796014,0.888162179623435,0.07632901395541226,0.9999999142614512,-0.018120121579176033,0.8076453356962063
CCDC67,0.45167859958656587,0.8882450790767584,0.07569053432937108,0.9999999170732626,0.03883015066924541,0.6017524267208143
PTPRB,0.45135801325457464,0.8884528508295018,0.07556619882167709,0.9999999176127184,0.05945159329439307,0.42403366371472306
HOXD9,0.4513022628899212,0.8884889652875769,0.07553711753201144,0.9999999177385149,0.038179483674409806,0.6078599619186731
MEOX1,0.45080146404972077,0.8888131469685726,0.07545499793279234,0.9999999180929648,0.05879765645432055,0.42915755955031665
HTR6,0.45053315257109977,0.8889866622465654,0.07541099943947899,0.9999999182824043,0.06334060057066866,0.39430277581478484
CCDC13_4,0.4500811724624534,0.8892786854043427,0.07533688002847795,0.9999999186007927,0.03132646736949919,0.6737724916241804
OLFM3,0.4499201280770499,0.8893826539810632,0.07532422123703356,0.9999999186550773,-0.0038392703488889313,0.9588625613906162
DIO3OS,0.44989004398947535,0.889402071188392,0.07530330008925018,0.9999999187447342,0.004083849078305597,0.9562444509036585
TMEM95,0.44963319037042815,0.8895677913973175,0.07526341326538158,0.9999999189154632,0.08319914049104556,0.26282988760477594
PSMD6,0.44923954473319627,0.8898215563860564,0.07519885495584787,0.9999999191912272,-0.05413726350417794,0.4666924871649522
PTP4A1,0.4492039426772817,0.8898444946804368,0.07519301606701795,0.9999999192161337,0.0865096479658947,0.24424320039880812
BC040646,0.44915883033551596,0.8898735573971805,0.07517421427489002,0.9999999192962964,0.08452978746096965,0.25524585694530194
NR3C1_2,0.44867810688361565,0.8901830436398471,0.07510590670384573,0.9999999195870304,0.06612361529793083,0.3738159713283466
SNX13,0.4486360736441659,0.8902100860538613,0.0750998805983234,0.9999999196126415,0.038008475072060656,0.6094696847487034
TGM3,0.4486226901474672,0.890218695814057,0.0751057327653896,0.9999999195877697,-0.02098790627638168,0.7779398752753844
TAT_2,0.44852994201612867,0.8902783535793414,0.0750824735587568,0.9999999196865874,-0.04786343188062076,0.5199537239434195
ADD2_2,0.4480621228444252,0.8905790473729814,0.07500574282593217,0.9999999200119386,-0.045353683790589024,0.5420982847146957
LAMP1,0.4476333370932719,0.8908543316386713,0.0749354114331153,0.9999999203092907,0.031076812618553617,0.6762252782524673
LOC101927783,0.44755409949248426,0.8909051692862555,0.074930554349472,0.9999999203297953,0.09658176787146748,0.19338715676834975
LOC729506,0.44688548081061163,0.8913337270969864,0.07481273813571186,0.9999999208259626,-0.028707980686056254,0.6996649208609834
FBLIM1,0.44663448638036857,0.8914944114069929,0.07478944257003312,0.999999920923795,0.07885230341487284,0.2886726017786704
ERVH-6,0.44660053845320613,0.8915161364563513,0.07476599593943392,0.9999999210221707,0.053203112246581974,0.47442767734357666
LEPROT_3,0.4465345300508209,0.8915583731497579,0.07475516769195092,0.9999999210675723,0.07202687584325626,0.33257303680395356
ELMOD2_2,0.44588362305527307,0.891974476838204,0.07473207368804671,0.9999999211643377,-0.03287087050362977,0.6586763781085935
CRB2,0.44586334673286465,0.8919874274160637,0.07464506078909572,0.9999999215281326,-0.008800035716329162,0.9058844292496757
MPDZ,0.4457378398169975,0.8920675738840752,0.07467406462524137,0.999999921407009,0.00028885896587457045,0.9969035485944358
TENM3,0.4453861407938524,0.8922920216070674,0.07456813271588118,0.9999999218487188,0.01079513354854762,0.8846813143259574
C14orf105,0.44452804597168766,0.8928387684826073,0.07442598633022383,0.9999999224385198,0.0836184102839447,0.26042379052719794
RFT1,0.4438461149471816,0.8932723851882955,0.07431409599559562,0.9999999229004394,-0.023736581346099246,0.7497665358959605
ABCC2,0.4438281611264903,0.8932837908056502,0.07431795938044061,0.9999999228845243,-0.026426911239817018,0.7225079063863598
SEMA3F,0.4438189861132764,0.8932896192539416,0.0741783685447305,0.9999999234580071,0.03927848009831212,0.5975601887011573
SCTR_2,0.44374622901307165,0.893335833334165,0.07444400891905065,0.999999922363924,-0.02137456971490225,0.7739581644927362
TMEM145,0.4430233852779096,0.8937944852845519,0.07417909445514276,0.9999999234550332,0.09896496864048293,0.1825730888485336
TTN,0.4406611263420872,0.8952871831250494,0.07379141624106333,0.9999999250310936,0.03768464106371072,0.612523106541312
CBX3,0.44049330600384895,0.8953928666017217,0.07376387154350886,0.9999999251421441,-0.09747382593495044,0.18928596961463223
BCLAF1,0.44047211808838616,0.8954062061015375,0.07376039389789832,0.999999925156156,0.03094623012009143,0.6775095745109426
MGC16275,0.4402148726704357,0.8955681017022399,0.07371817078874077,0.9999999253261226,-0.08945275184535037,0.2285051975140593
GABRR1,0.4401811719589603,0.8955893026399686,0.07371263923202961,0.9999999253483681,-0.040793920247587406,0.5834880735652511
KRTAP2-3,0.4397175111812139,0.8958807921888349,0.07363653332875575,0.9999999256539321,0.12151716189401844,0.10128240377401286
KLF17,0.43959618146354723,0.895957007862621,0.0736384562172426,0.9999999256462233,0.09950053519154614,0.18020529039636518
ANKRD26_2,0.43953395169458864,0.8959960889601236,0.07360640274941953,0.9999999257746476,-0.03194805485627364,0.6676805423966118
HELB_2,0.43923063363885145,0.8961864817445566,0.0735566131711809,0.9999999259738045,0.0013916679403781916,0.985082706741556
KCNQ1OT1,0.4386740222927651,0.8965354568661164,0.0734665278367158,0.9999999263331294,0.004200695321986609,0.9549938254409565
FLJ32955,0.4385873545078127,0.8965897466359293,0.073451014567946,0.9999999263948758,0.038034020141386085,0.6092291068134905
KRT72,0.43845643786337646,0.8966717300028743,0.07344148561497056,0.999999926432784,-0.07413046793526573,0.3186092715335624
LOC101927313,0.438280514382611,0.8967818514861257,0.07340064253770724,0.9999999265951018,0.011163055304402257,0.880779658800896
LOC101928231,0.4381245771441858,0.8968794179067557,0.07352572797087127,0.9999999260971438,0.019782139484564882,0.7903931327333684
FH,0.43800906134622214,0.8969516666103841,0.07335607862369584,0.9999999267719019,0.01821539182256193,0.8066538073824588
LINC01138_2,0.437624450926513,0.8971920537167313,0.07329402414412102,0.9999999270175631,-0.11739103565591992,0.1135053640119368
AMZ1_2,0.4375820403621995,0.8972185453642537,0.07331096829394436,0.9999999269505457,-0.02941519076655616,0.6926360660197456
PPARGC1B_3,0.43756808541397224,0.8972272616093606,0.07341269702293916,0.9999999265472229,0.044864128764515745,0.5464715724138515
EML1,0.43755459879648934,0.8972356850172261,0.07331381773279687,0.9999999269392712,0.031155210175639898,0.6754546760770468
GVQW1,0.4371331308977234,0.8974987656759323,0.0732122713980068,0.9999999273402664,0.021785264647543823,0.7697354380855683
IFNL1,0.4367352827985227,0.8977468220746916,0.0730824853796115,0.9999999278503832,0.07716920641052023,0.2991202930524166
EPT1_2,0.43669728425037657,0.8977704997124109,0.07314071137515792,0.9999999276218609,-0.0132076982361903,0.8591518807996039
WFDC2_3,0.4364414027089395,0.8979298796345205,0.07309869783666786,0.9999999277868076,0.014411590019734893,0.8464651689977614
KDM6A_2,0.43629320730858356,0.8980221338409519,0.07307436499006584,0.9999999278822108,-0.022110361772553676,0.7663976083409912
TTC23L,0.43590231537875634,0.8982652888630845,0.07301018118324223,0.9999999281334088,-0.020546445948746973,0.7824929373860721
FAM115A,0.43565521898147264,0.8984188593744783,0.07296960719767986,0.9999999282918671,-0.10290192496085207,0.16569330112056507
MEI1_2,0.4356126626893643,0.898445297467359,0.07312138995912512,0.9999999276977523,-0.01525322405127436,0.8376191397826531
KIAA0020,0.4356019213455144,0.898451970031092,0.07296085544530072,0.9999999283260121,0.019116822059044997,0.7972875995634424
WWTR1,0.4351907555823223,0.8987072376422597,0.07289333843933495,0.9999999285890225,0.046399643122407894,0.5328129243775782
GAB1_2,0.4351831091595202,0.8987119820647695,0.07289208280578914,0.999999928593907,0.06535881242795773,0.37937981281222677
C5orf46,0.4347655335716377,0.8989709238831636,0.0728225499385729,0.9999999288640028,-0.09525721934690952,0.19959550870723974
CSNK1A1_3,0.43459247305646653,0.8990781514187409,0.07279965648174044,0.9999999289527638,0.07266618282482219,0.3282884240454802
ARIH1_3,0.4341906079370322,0.8993269447976286,0.0727290950235911,0.9999999292258201,-0.0456630359534829,0.5393437380845353
STK19,0.43397230698219075,0.8994619766393235,0.07269324385200016,0.9999999293642553,0.053291350358832645,0.4736940523149232
C11orf44,0.43330860034919577,0.8998720088528166,0.07256904609055591,0.9999999298422685,0.10353828332969522,0.16307794254995855
RNF8_2,0.43327157479105116,0.8998948603457834,0.0725865509316127,0.9999999297750424,0.03705469649356283,0.6184819527767754
TPR_2,0.43162745299269917,0.9009071716982733,0.07230810822834498,0.9999999308386992,0.02114214027002899,0.7763509334346704
C21orf88_2,0.4316189038485606,0.9009124231989349,0.07230670390653363,0.999999930844033,0.05439566112707896,0.46456515819365257
ST3GAL2,0.43156586226450894,0.900945002306,0.07229799102814559,0.9999999308771194,-0.015004519568849723,0.8402310928808804
SETD5,0.43118477023184026,0.9011789311887742,0.07223538970198647,0.999999931114494,-0.06841405593610216,0.35745502326309647
PAX7,0.43020599574726437,0.9017785741521529,0.07207459825883995,0.9999999317214023,0.07460490109262181,0.31551335776619877
NPY,0.42919952999331673,0.9023934275008102,0.07193199444004762,0.9999999322563141,0.005546054732056011,0.9406028964438095
AKR1B10,0.42900411541383887,0.9025126002824915,0.07185273590312069,0.9999999325522598,0.025879904514478257,0.728023287733239
DHRS2,0.42885236455525383,0.902605098512816,0.071853101226205,0.999999932550898,0.012143724724092947,0.8703943308659579
GNA13,0.4286526970966093,0.9027267419888835,0.07177907871110384,0.9999999328264244,-0.0003176170380275634,0.9965952754517341
TFB2M_3,0.42840309016576467,0.902878711216228,0.07179107430510544,0.9999999327818316,0.042823570056076274,0.5648847978861038
ECE1_2,0.4282254625794508,0.9029867900006139,0.07174369825856636,0.9999999329578204,0.056319497639115104,0.4488960007085364
RTN4,0.42805831453522925,0.9030884415577753,0.07172173102752612,0.9999999330393057,-0.015138806393934823,0.8388205624011832
GTF3C3,0.42745528744368055,0.9034547638449816,0.07162264048682751,0.999999933405954,-0.08082343059211665,0.27675067921843305
FOXR2,0.4262295521720838,0.9041973801072685,0.07143223870288909,0.999999934106258,0.0004128382462984588,0.9955745522857271
CEP104,0.425328161718103,0.9047417897046068,0.07127306417150156,0.9999999346874762,0.022225437802217512,0.7652171283826003
WDR62_2,0.4249989841253433,0.9049402417596633,0.0712189604412221,0.9999999348841592,0.05054658287691042,0.4968016821330941
LOC101928327,0.42400413393692166,0.9055388359391655,0.07106080957408986,0.9999999354565497,-0.033466086771265065,0.6528945153063328
PLCE1_4,0.4231329695059693,0.9060615583563281,0.07091953998091656,0.9999999359646592,0.028281530687618704,0.7039157561183559
LINC00656,0.4229308259423481,0.906182656013382,0.07101857131467332,0.9999999356087839,0.001931216777965704,0.9793003880815853
GHET1,0.4229162537039471,0.9061913829427465,0.07087660499362336,0.9999999361184917,-0.013293874402183718,0.8582425095236583
NLRX1,0.4227704458749021,0.9062786824721335,0.07085263495769734,0.9999999362042543,-0.04682026961153125,0.5291014993352028
LOC101927256,0.42182931558993514,0.9068412488073049,0.0706870261039353,0.9999999367944417,0.031155622908836368,0.6754506200424796
ZACN,0.4217515689626698,0.9068876512722559,0.07068512818745422,0.9999999368011816,0.037194254945293326,0.6171596592920603
CCDC82,0.4215720803838126,0.9069947361674182,0.07065561807049606,0.9999999369059104,0.025502205215971543,0.7318397576600898
METTL20_5,0.4214288464201814,0.9070801496348339,0.070631901677925,0.9999999369899838,-0.021934836186140727,0.7681992309697065
LINC01141,0.4210962278318248,0.9072783549520388,0.07051486597977738,0.9999999374036456,0.04291570102452411,0.564047104529235
AK130486,0.42086788004514236,0.907414310771355,0.07055297209875941,0.999999937269183,0.041092841342363934,0.5807305315937529
CCDC132,0.41995668733684705,0.9079558902763638,0.07039000619792735,0.9999999378427231,-0.004291006746061427,0.9540272818444157
BC070490,0.4198523708854563,0.908017796671996,0.07040015315149305,0.9999999378071267,0.0497298723188014,0.5037906337092017
ANAPC15,0.41966897526795816,0.908126584842507,0.07034359995815695,0.9999999380053262,0.072725690312573,0.3278914212494301
SLC7A4,0.41907512737891955,0.9084784318670416,0.07024895636068101,0.9999999383359639,-0.03780003489472034,0.6114342922689718
ELFN2_3,0.4190128671255863,0.9085152833386093,0.07023480013420233,0.9999999383853054,0.015541732084098751,0.8345913841634265
LOC145783_2,0.41817343227621034,0.909011455124003,0.07016954131193197,0.9999999386123837,0.01895834596426469,0.7989321728188536
SRC_2,0.41799293622505784,0.9091179757626832,0.07007945216340246,0.9999999389248356,0.00950148629310259,0.8984213150560937
BAGE_3,0.4168749402109127,0.9097764500038614,0.0698831808900847,0.9999999396014425,0.04074966210132656,0.583896867932659
TRY2P,0.4167945179420196,0.9098237293814521,0.06988230680886788,0.9999999396044432,-0.02778740171828238,0.7088527032691171
VIL1_3,0.4160235177673531,0.9102763950073034,0.0697752311673972,0.9999999399711844,0.10756194205702024,0.1472513894595343
ANKRD1,0.4151047456342266,0.9108144058114332,0.06959199028788837,0.9999999405949368,-0.047705125795373594,0.5213367288730316
ZIM3,0.41472097234887945,0.9110386781745797,0.06959376375700324,0.9999999405889232,-0.00822355139983303,0.9120241655715131
CRTAC1,0.41429274194401755,0.9112886130781386,0.06946162492067585,0.999999941035746,0.026056741235146293,0.7262387270467029
METTL20_2,0.4138396473539281,0.9115526947068138,0.06938886699441604,0.9999999412807008,-0.061239467481284,0.41020728521609817
CHERP_3,0.4135991126463043,0.9116927352430556,0.06934428250383469,0.9999999414304279,-0.07289438842123987,0.326767635835805
LINC01425,0.413142516953389,0.9119582759965806,0.06931224059018423,0.9999999415378575,0.07904105358321233,0.2875163498497512
EFCAB5_2,0.4117732505001776,0.9127523014898371,0.06911671949542643,0.999999942190213,-0.007934867023975405,0.9151007248266803
AK057554,0.411607249233097,0.9128483299443491,0.0690760556609219,0.9999999423252023,0.0746929405859517,0.3149410188158414
LOC101927164,0.4113263153581062,0.9130107290919959,0.06897029656327472,0.9999999426751824,-0.02708837428202122,0.7158575560097192
LOC101929373,0.41101687758523775,0.9131894372381008,0.06891937303272169,0.999999942843133,-0.05850861012776462,0.4314336962326085
TMEM253,0.4106762212249297,0.9133859708370704,0.0688633102799364,0.999999943027608,-0.0470768140405547,0.5268442844812583
ARHGEF12_2,0.41051377872753586,0.9134796128237279,0.06883604586408892,0.999999943117161,-0.056713988029173504,0.445720130473379
SSX1,0.4101676216105012,0.9136789969347345,0.06877960543843167,0.9999999433022119,0.03583265898130568,0.6301125498015265
LOC100130278,0.41010350280757607,0.913715904640148,0.06876905255277987,0.9999999433367617,0.015186648757466788,0.8383181565345803
DNMBP,0.4098406940369185,0.913867101798929,0.06872172290038331,0.9999999434915239,0.05855211253893162,0.4310906872846342
CBLN1,0.4094739097472265,0.9140779039861814,0.06864211903306969,0.9999999437511069,0.032799703269662576,0.6593690534563817
RNH1,0.409386559816762,0.9141280699966703,0.06865105154606131,0.9999999437220229,0.04334080588215452,0.5601895768645663
LINC00896,0.4093654413605733,0.9141401964360406,0.06864757556277988,0.999999943733342,0.07789505586753234,0.29458434173143666
RP11-59H7.3,0.4087523456814154,0.9144918825960289,0.06858527669267314,0.9999999439359205,0.08190491351225498,0.27035297450309465
FMN2,0.4084805954044491,0.9146475423057369,0.06853152093052817,0.9999999441102811,0.02490524829807277,0.7378851253332209
APOD,0.40845995025308746,0.9146593623421341,0.06849853039309611,0.9999999442170877,-0.015336276366855419,0.836747298411486
SATB2-AS1_2,0.40822876504980116,0.9147916695966608,0.0684604750157878,0.9999999443401023,0.0018114714854720886,0.9805836100395984
C1orf145_2,0.40727330586901095,0.9153374267414223,0.06830318853726611,0.999999944846386,-0.08124615495177703,0.2742379009334331
KIAA0408,0.4072373844940919,0.91535791191525,0.06827263462148393,0.9999999449443348,0.07223249598226168,0.33119108793736746
CATSPERB,0.40676836617785556,0.915625162614446,0.06828430024483954,0.9999999449069528,-0.02003675806589546,0.787758870124073
CCDC174,0.40676171480051476,0.9156289496842696,0.0682189654883888,0.9999999451160709,0.028419915429364145,0.7025353295154946
TAS1R2,0.40620629409327863,0.9159448969177939,0.06816869761829605,0.9999999452765603,0.09080751349333455,0.22150673430299891
LOC101928818_3,0.4059981923301467,0.9160631261929197,0.06815150059110102,0.9999999453313845,-0.011939232503695158,0.8725581442341568
HEATR9,0.40582090742898175,0.9161637837479756,0.06807951309693334,0.9999999455604358,0.04043816509473092,0.5867777722658052
ERVMER61-1,0.40546697274760307,0.9163645629354593,0.06802034175906914,0.9999999457481713,0.07512973447540251,0.3121114632083698
NEGR1,0.4046918045633742,0.916803481507922,0.06787815722160523,0.9999999461973101,-0.10857482596696211,0.14345714978649227
PCGF2_2,0.40446286694828926,0.9169328966347791,0.06784045900316824,0.9999999463159259,-0.07467848839073395,0.31503492513547937
ATF3_2,0.4043971789255707,0.9169700110296987,0.06784227530914043,0.9999999463102155,0.015082168378676519,0.8394154180413246
ERVK13-1_3,0.404330163042791,0.9170078673615201,0.06782189130977868,0.9999999463742766,0.027132643079742454,0.7154132332816995
LOC440864,0.40311818793424226,0.9176910439509407,0.06761922058167931,0.9999999470081126,0.09735700391523966,0.18981940510327874
RP11-646E18.4,0.4030153179478347,0.9177489038437909,0.0676225847667302,0.9999999469976373,0.03581381640788379,0.6302926053318599
LINC00910_2,0.4026385521263781,0.9179606486830841,0.06754820565638349,0.999999947228877,0.08541857320990068,0.2502650623371452
INA,0.40259948458725175,0.9179825896461971,0.06753359448991136,0.9999999472742135,-0.004019739694059675,0.9569306702615769
CACNG6,0.40248861794532736,0.9180448385415494,0.0675153351835412,0.9999999473308288,0.10481502898734184,0.15792396236202957
C18orf21,0.40224207063355744,0.9181831860382536,0.06757883762012803,0.9999999471337356,0.03667322487814687,0.6221025804852542
SIK2,0.4002297516599243,0.919308101892662,0.06714326885132775,0.9999999484746136,0.09642471730792741,0.19411583779503197
PDZD3,0.3993718741148036,0.9197853465385596,0.06700194474051366,0.9999999489041662,0.012053423331608727,0.8713497281045884
LOC101929486,0.3991196311694584,0.9199254068712691,0.06696631695060518,0.999999949012033,-0.01817205846333893,0.8071047626975697
MRGPRX2,0.3990287008070953,0.9199758673244292,0.06692117750444246,0.9999999491484532,-0.031741985165813565,0.6696977745556376
CBX3_3,0.39900005813080647,0.9199917589123321,0.06694068951748951,0.9999999490895176,0.038964103874233255,0.6004984796094711
LOC400654,0.3989783423403776,0.9200038062768228,0.06693711186326007,0.9999999491003276,-0.045395658696483134,0.5417241223196368
BC032026,0.3989711482660829,0.9200077971682814,0.06694558766729344,0.9999999490747149,0.07027340743666083,0.3445076047810239
TBX2,0.39801809508883185,0.9205356342443298,0.066778133430664,0.9999999495789604,-0.0176234125936636,0.8128197822114545
LOC101927900,0.39679090430667624,0.9212127624892398,0.06658836716111101,0.9999999501458766,0.06973214606793343,0.3482456385476853
MKL2,0.3965965302440066,0.9213197500634579,0.06654269205914631,0.9999999502816147,-0.005079021991336037,0.9455966728621326
LOC102546226,0.3963735155013507,0.9214424135799152,0.06654946632587096,0.9999999502615002,0.06533350211889767,0.37956480131502346
F8A1,0.3946345257349743,0.922395651905139,0.06622133134534465,0.9999999512288559,0.02837324279411628,0.7030007936845227
COA1,0.3943765375061455,0.9225365785955814,0.06617881082990171,0.9999999513531721,0.02807224502774404,0.7060052772627428
SOS1,0.39433773279533757,0.9225577647668871,0.06620062253667697,0.9999999512894313,0.097671665512644,0.1883850904000652
PTPRT,0.3937206774855192,0.9228942712699707,0.06606613648556721,0.9999999516814511,-0.00424562243106532,0.9545129919369388
BC039545,0.3932876376424107,0.92312999160965,0.06599933209750386,0.9999999518753042,0.05898759789350153,0.42766561512746587
CBX4,0.392722208347263,0.9234372363875167,0.0659061278300161,0.9999999521447935,-0.027443272917808927,0.7122981603195204
LOC554206_2,0.39226330125796643,0.9236861485244592,0.06583047897511027,0.9999999523626938,-0.00996464107980645,0.893498397026459
ATRNL1,0.39208427212626895,0.9237831448085031,0.06581741109470517,0.9999999524002595,0.05727493289470674,0.44122614430636353
HAR1A,0.3905762163790097,0.9245977528794774,0.06557957358565236,0.9999999530801054,-0.09027168236609066,0.22425631413634056
FAIM2,0.3903326311049824,0.9247289205259149,0.06551218198025502,0.9999999532714153,0.016249210203127893,0.8271771080525145
FMO1,0.39025350932067154,0.9247715020568353,0.0654991365029489,0.9999999533083812,0.01150691705289172,0.8771357402542229
MET,0.39022223503325515,0.9247883298387847,0.0655120963044944,0.9999999532716582,-0.08514150068542461,0.25181051430859647
MED22,0.38955601149469915,0.9251463578580603,0.06538413011401378,0.9999999536333211,0.011585078588317452,0.8763078161273187
CRCP_2,0.38911398725279805,0.9253834293277835,0.06528874587025243,0.999999953901537,0.009365002116043372,0.8998727673217788
HECW1-IT1,0.38791831022079776,0.9260228189466623,0.06511897293570759,0.9999999543760618,0.07381607489611476,0.3206716742892525
C5orf24_3,0.3877368472596864,0.926119615060981,0.06508414452750425,0.9999999544729565,-0.07235437147458403,0.33037371796910386
CLP1,0.3871774004953997,0.9264176347073245,0.06499188018179815,0.9999999547288987,0.025756382325165555,0.72927068961525
HNRNPC,0.3867092071348366,0.9266665776114363,0.06491466182493112,0.9999999549422759,0.01749331067570663,0.8141764641015041
LOXL2_2,0.38663324685690736,0.9267069263881964,0.06490213351337352,0.9999999549768244,0.03904929725039355,0.5997015872459139
LOC283788,0.3864838178399518,0.9267862678471352,0.06498494445917603,0.9999999547480949,-0.03819625817325792,0.6077021630179648
LOC100996590,0.3861700554353621,0.9269527235935145,0.06482124872538417,0.9999999551993992,0.016828136434759694,0.8211213517175283
ARMCX5,0.3860631648192752,0.9270093871026667,0.0648081057708292,0.9999999552354877,0.06790890825268706,0.3610243833708374
ACVR1C,0.38547824277887527,0.9273190660483102,0.06471162532550281,0.999999955499743,0.005832997384214812,0.9375358800898392
ALG8,0.3852748749617641,0.9274265807402258,0.0646780794597773,0.9999999555913499,-0.0417016502097002,0.5751330737751945
LINC00540,0.3844650076018574,0.9278539369716383,0.06494174856974516,0.9999999548675129,-0.09158855624497142,0.21754191141590085
NHSL2,0.3840078238506473,0.928094623464063,0.06446906334824734,0.9999999561589626,0.05956420350017539,0.4231549059567915
SIPA1L2,0.3834827892831989,0.9283705283377736,0.06438244524065363,0.9999999563925913,-0.037694540809063204,0.6124296628162674
STARD6,0.3829225409812295,0.9286643455770938,0.06429001318015896,0.9999999566408749,0.00421845271828166,0.9548037745137804
SERPINA7,0.3825597288818682,0.9288542925942891,0.06423015245694973,0.9999999568011038,-0.01691891456966401,0.8201727313828178
IQSEC3_2,0.3824769119336686,0.9288976146561672,0.06421963116154883,0.9999999568292204,0.11484015196173629,0.12161995172288839
STAMBP,0.3824206215888376,0.9289270528443646,0.0642072004878283,0.9999999568624218,0.013399066231818727,0.8571327289353314
LOC102723704,0.38222133361072164,0.929031224853875,0.06417431852004152,0.9999999569501552,-0.08799689120521556,0.236198417568763
C9orf62,0.38202607306578223,0.9291332164185646,0.06414906936837292,0.9999999570174328,0.04583099043121371,0.5378511484568725
CMTM1,0.3809750269995925,0.9296809353127539,0.06413664610017304,0.9999999570505065,0.08653468556812505,0.24410620742212522
AC083843.1,0.38026399231294844,0.9300502425235676,0.06385135278130455,0.9999999578048064,-0.07370586039296166,0.3213967195539229
ATP5A1,0.38005331411818216,0.9301594773569316,0.06381554478754041,0.9999999578987772,-0.02934777583628299,0.6933049738400149
ZMIZ1-AS1,0.3798416012280338,0.9302691610367829,0.06378162347817226,0.9999999579876524,-0.05178043915455083,0.4863410117815175
BC038755,0.3791291055055594,0.9306376433149648,0.06371906108369986,0.9999999581512009,0.016243315468177585,0.8272388219829843
LOC100289045,0.378755339645278,0.9308305458513866,0.06361152422648134,0.9999999584312085,0.0664587788922576,0.3713935618209319
KDELR1_2,0.3785707368928047,0.9309257190906134,0.0635718753325611,0.9999999585340936,0.029286608705107235,0.6939120946362913
LOC101928817,0.3783595207380825,0.931034530925546,0.06351957150358163,0.999999958669526,-0.0006083316672393263,0.9934789860749453
SPRY4-IT1,0.3777271036837964,0.9313598076306202,0.06341663972445939,0.9999999589350863,-0.0031583539370971707,0.9661537103604191
FAM66B_2,0.3776224736687706,0.9314135470805435,0.06341535477126403,0.9999999589383933,-0.0248663810264738,0.7382792958644391
GEN1,0.3775529346886184,0.9314492513645741,0.06340274126811031,0.9999999589708459,0.06301037809485434,0.3967775893409705
FLJ37035_2,0.37640264401689605,0.9320384782724223,0.06311633355386088,0.9999999597025864,-0.012543455708276498,0.8661674105909964
LOC284080_2,0.37618006856697306,0.9321521896347841,0.06317008127698436,0.9999999595660156,0.040266509752973675,0.5883681261065886
LOC101928896,0.3751659677143003,0.9326690454250859,0.06301456487969334,0.9999999599602322,-0.0037837983616211654,0.9594564274733766
LOC101930593,0.37433410783124355,0.9330915020829754,0.06287450956920511,0.9999999603127936,0.05931159697493972,0.4251276043800151
IGFN1,0.3738776437227887,0.93332273404423,0.0628098819667358,0.9999999604746966,-0.024493995063166515,0.7420592750350867
SRF_2,0.37358272537505316,0.9334719121480852,0.06274840258154857,0.9999999606282546,0.011129625524227098,0.881134050508251
LRRC37A7P_2,0.3734869932951483,0.9335202991375329,0.06273634093002359,0.9999999606583287,-0.036520799962608624,0.6235518233634136
TNK2_2,0.3734192859674169,0.9335545102892451,0.06273592607255112,0.9999999606593628,-0.04435240049064411,0.5510613884351223
